"area_code","item_code","Area","Item","share","category"
499,2513,"Montenegro","Barley and products",6.68709947060462e-05,"starch"
591,2513,"Panama","Barley and products",0,"starch"
562,2513,"Niger","Barley and products",0,"starch"
100,2513,"Bulgaria","Barley and products",0.000627727526185921,"starch"
388,2513,"Jamaica","Barley and products",0,"starch"
203,2513,"Czechia","Barley and products",3.86404506071009e-05,"starch"
634,2533,"Qatar","Sweet potatoes",0.000243003523551091,"starch"
584,2536,"Marshall Islands","Sugar cane",0,"vegetal_products"
231,2513,"Ethiopia","Barley and products",0.0439411771605976,"starch"
450,2513,"Madagascar","Barley and products",0,"starch"
540,2513,"New Caledonia","Barley and products",1.72348419564993e-05,"starch"
520,2745,"Nauru","Honey",1.01450402589014e-05,"vegetal_products"
694,2513,"Sierra Leone","Barley and products",7.82475835910699e-05,"starch"
740,2513,"Suriname","Barley and products",0.000124705333365515,"starch"
368,2513,"Iraq","Barley and products",0.00157785608349154,"starch"
480,2513,"Mauritius","Barley and products",0.00109498447479519,"starch"
152,2513,"Chile","Barley and products",0.00388137205676383,"starch"
608,2513,"Philippines","Barley and products",0.000817084119314456,"starch"
196,2513,"Cyprus","Barley and products",0.0170965401468161,"starch"
508,2513,"Mozambique","Barley and products",3.66342301087579e-05,"starch"
566,2513,"Nigeria","Barley and products",0,"starch"
340,2513,"Honduras","Barley and products",7.30047606788674e-05,"starch"
512,2513,"Oman","Barley and products",3.36427343468768e-06,"starch"
156,2513,"China, mainland","Barley and products",0.00516225653011269,"starch"
170,2513,"Colombia","Barley and products",0.0024108729409128,"starch"
276,2513,"Germany","Barley and products",0.000874237164416001,"starch"
218,2513,"Ecuador","Barley and products",1.14772788137085e-05,"starch"
578,2513,"Norway","Barley and products",0,"starch"
372,2513,"Ireland","Barley and products",0.000788204747774481,"starch"
262,2514,"Djibouti","Maize and products",0.00246426257504204,"starch"
428,2513,"Latvia","Barley and products",0.0202648469088668,"starch"
356,2513,"India","Barley and products",0.00179502265326083,"starch"
442,2513,"Luxembourg","Barley and products",0.000618389690021281,"starch"
104,2513,"Myanmar","Barley and products",0,"starch"
144,2513,"Sri Lanka","Barley and products",0,"starch"
670,2513,"Saint Vincent and the Grenadines","Barley and products",2.05085435174203e-05,"starch"
795,2513,"Turkmenistan","Barley and products",0.000131587370457568,"starch"
704,2513,"Viet Nam","Barley and products",9.4008117114664e-05,"starch"
440,2513,"Lithuania","Barley and products",0.0223627178429438,"starch"
364,2513,"Iran (Islamic Republic of)","Barley and products",0.000911412132217376,"starch"
498,2513,"Republic of Moldova","Barley and products",0.00565912791994108,"starch"
784,2513,"United Arab Emirates","Barley and products",1.28152142223247e-05,"starch"
686,2513,"Senegal","Barley and products",0.00954288324373704,"starch"
788,2513,"Tunisia","Barley and products",0.0174701130762033,"starch"
624,2514,"Guinea-Bissau","Maize and products",0.0306749907039552,"starch"
174,2514,"Comoros","Maize and products",0.0632202513338182,"starch"
250,2513,"France","Barley and products",0.00144322546516709,"starch"
646,2513,"Rwanda","Barley and products",0,"starch"
887,2513,"Yemen","Barley and products",0.00212476769021664,"starch"
584,2537,"Marshall Islands","Sugar beet",9.33695192092224e-06,"vegetal_products"
807,2513,"North Macedonia","Barley and products",0.0627054383554496,"starch"
470,2513,"Malta","Barley and products",0,"starch"
528,2513,"Netherlands (Kingdom of the)","Barley and products",0.00458032881453706,"starch"
300,2513,"Greece","Barley and products",0.00134971982189631,"starch"
703,2513,"Slovakia","Barley and products",0.00228438588652649,"starch"
688,2513,"Serbia","Barley and products",2.57807041741538e-06,"starch"
417,2513,"Kyrgyzstan","Barley and products",0.000268862131858709,"starch"
348,2513,"Hungary","Barley and products",0.000870839556970944,"starch"
398,2513,"Kazakhstan","Barley and products",0.00300334952000897,"starch"
682,2513,"Saudi Arabia","Barley and products",3.86924173916889e-05,"starch"
634,2535,"Qatar","Yams",0.000158886919244944,"starch"
504,2513,"Morocco","Barley and products",0.051408169230861,"starch"
862,2513,"Venezuela (Bolivarian Republic of)","Barley and products",0,"starch"
583,2546,"Micronesia (Federated States of)","Beans",3.85909666265321e-06,"vegetal_products"
760,2513,"Syrian Arab Republic","Barley and products",0.000483535397896399,"starch"
818,2513,"Egypt","Barley and products",0,"starch"
484,2513,"Mexico","Barley and products",2.11827221613639e-05,"starch"
320,2513,"Guatemala","Barley and products",0,"starch"
380,2513,"Italy","Barley and products",0.00338153420767478,"starch"
616,2513,"Poland","Barley and products",0.00328138697578905,"starch"
756,2513,"Switzerland","Barley and products",0.00169085903311192,"starch"
554,2513,"New Zealand","Barley and products",0.00134333191198771,"starch"
705,2513,"Slovenia","Barley and products",0.00493353605834443,"starch"
762,2513,"Tajikistan","Barley and products",0.0108245781598217,"starch"
659,2514,"Saint Kitts and Nevis","Maize and products",0.00473635707703188,"starch"
270,2514,"Gambia","Maize and products",0.0335978813807899,"starch"
800,2513,"Uganda","Barley and products",0.00014308800754158,"starch"
404,2513,"Kenya","Barley and products",0,"starch"
430,2514,"Liberia","Maize and products",0.00116261008317134,"starch"
798,2546,"Tuvalu","Beans",0,"vegetal_products"
620,2513,"Portugal","Barley and products",0.0024338713766585,"starch"
752,2513,"Sweden","Barley and products",0.0017664564882845,"starch"
604,2513,"Peru","Barley and products",0.0106201058804249,"starch"
780,2513,"Trinidad and Tobago","Barley and products",0,"starch"
626,2514,"Timor-Leste","Maize and products",0.158685341468303,"starch"
858,2513,"Uruguay","Barley and products",0.00110130825739147,"starch"
710,2513,"South Africa","Barley and products",0,"starch"
410,2513,"Republic of Korea","Barley and products",0.00228839622779017,"starch"
586,2513,"Pakistan","Barley and products",0.000210855476473701,"starch"
764,2513,"Thailand","Barley and products",0.00182120654933894,"starch"
642,2513,"Romania","Barley and products",0.00141771733744425,"starch"
716,2513,"Zimbabwe","Barley and products",0.000422997671418759,"starch"
792,2513,"Türkiye","Barley and products",0,"starch"
643,2513,"Russian Federation","Barley and products",0.00339320338810083,"starch"
266,2514,"Gabon","Maize and products",0.0540116447123921,"starch"
332,2514,"Haiti","Maize and products",0.0939487999016565,"starch"
826,2513,"United Kingdom of Great Britain and Northern Ireland","Barley and products",0.00612999958760214,"starch"
834,2513,"United Republic of Tanzania","Barley and products",0,"starch"
520,2546,"Nauru","Beans",0,"vegetal_products"
324,2514,"Guinea","Maize and products",0.0331918572396165,"starch"
776,2542,"Tonga","Sugar (Raw Equivalent)",0.057399936904706,"vegetal_products"
860,2513,"Uzbekistan","Barley and products",0.00633311261094337,"starch"
678,2514,"Sao Tome and Principe","Maize and products",0.0231303074928792,"starch"
132,2514,"Cabo Verde","Maize and products",0.147041795223194,"starch"
258,2514,"French Polynesia","Maize and products",0.00403004213225866,"starch"
462,2514,"Maldives","Maize and products",0.010518101183905,"starch"
583,2549,"Micronesia (Federated States of)","Pulses, Other and products",3.85909666265321e-06,"vegetal_products"
882,2514,"Samoa","Maize and products",0.00823259927879709,"starch"
894,2513,"Zambia","Barley and products",0,"starch"
524,2513,"Nepal","Barley and products",0.000846183097578272,"starch"
634,2534,"Qatar","Roots, Other",0.000118386331986429,"starch"
724,2513,"Spain","Barley and products",0.0086168095892358,"starch"
178,2514,"Congo","Maize and products",0.0299710017252138,"starch"
840,2513,"United States of America","Barley and products",0.00648172548701628,"starch"
804,2513,"Ukraine","Barley and products",0.00873605480770267,"starch"
352,2514,"Iceland","Maize and products",0.0107086640312269,"starch"
798,2547,"Tuvalu","Peas",1.53942308580436e-05,"vegetal_products"
296,2516,"Kiribati","Oats",6.75788742003166e-05,"starch"
854,2514,"Burkina Faso","Maize and products",0.192464910297405,"starch"
308,2514,"Grenada","Maize and products",0.0126137905234081,"starch"
624,2515,"Guinea-Bissau","Rye and products",0,"starch"
384,2514,"Côte d'Ivoire","Maize and products",0.0550045976228587,"starch"
496,2514,"Mongolia","Maize and products",0.000302203093762661,"starch"
246,2514,"Finland","Maize and products",0.000360822554138544,"starch"
690,2514,"Seychelles","Maize and products",0.0682940912298711,"starch"
174,2516,"Comoros","Oats",0,"starch"
520,2547,"Nauru","Peas",0.0227046000994214,"vegetal_products"
446,2516,"China, Macao SAR","Oats",0.00211301617966675,"starch"
776,2543,"Tonga","Sweeteners, Other",0.0115417402219075,"vegetal_products"
112,2514,"Belarus","Maize and products",0.000414872589664339,"starch"
414,2514,"Kuwait","Maize and products",0.0116744852201858,"starch"
222,2514,"El Salvador","Maize and products",0.266947368421053,"starch"
584,2542,"Marshall Islands","Sugar (Raw Equivalent)",0.0559968129870776,"vegetal_products"
344,2514,"China, Hong Kong SAR","Maize and products",0.0100306030867921,"starch"
120,2514,"Cameroon","Maize and products",0.117869632913184,"starch"
180,2514,"Democratic Republic of the Congo","Maize and products",0.086970773012838,"starch"
288,2514,"Ghana","Maize and products",0.0898397299229588,"starch"
548,2514,"Vanuatu","Maize and products",0.00182866545447003,"starch"
798,2549,"Tuvalu","Pulses, Other and products",3.07884617160873e-06,"vegetal_products"
434,2514,"Libya","Maize and products",0.00748777290729961,"starch"
324,2515,"Guinea","Rye and products",0,"starch"
116,2514,"Cambodia","Maize and products",0.00260504201680672,"starch"
426,2514,"Lesotho","Maize and products",0.456128283392804,"starch"
478,2514,"Mauritania","Maize and products",0.0185675752119594,"starch"
328,2514,"Guyana","Maize and products",0.00652918128708547,"starch"
662,2514,"Saint Lucia","Maize and products",0.0508409858912923,"starch"
598,2514,"Papua New Guinea","Maize and products",0.00459914192362106,"starch"
242,2514,"Fiji","Maize and products",0.00969610851404134,"starch"
748,2514,"Eswatini","Maize and products",0.298684891950848,"starch"
191,2514,"Croatia","Maize and products",0.00881490441093292,"starch"
124,2514,"Canada","Maize and products",0.0430018896383894,"starch"
203,2514,"Czechia","Maize and products",0.000523132254373059,"starch"
233,2514,"Estonia","Maize and products",0.0267671724628004,"starch"
208,2514,"Denmark","Maize and products",0.0121857156630636,"starch"
694,2514,"Sierra Leone","Maize and products",0.00782064006523377,"starch"
520,2549,"Nauru","Pulses, Other and products",0.00013864888353832,"vegetal_products"
882,2515,"Samoa","Rye and products",2.59192421213604e-05,"starch"
516,2514,"Namibia","Maize and products",0.209746954076851,"starch"
214,2514,"Dominican Republic","Maize and products",0.0105833888653299,"starch"
558,2514,"Nicaragua","Maize and products",0.214132950517095,"starch"
704,2514,"Viet Nam","Maize and products",0.042948742884558,"starch"
578,2514,"Norway","Maize and products",0.00130094384503791,"starch"
268,2514,"Georgia","Maize and products",0.0576570740249618,"starch"
418,2514,"Lao People's Democratic Republic","Maize and products",0.0132448654788686,"starch"
562,2514,"Niger","Maize and products",0.0050814464958013,"starch"
270,2515,"Gambia","Rye and products",0,"starch"
368,2514,"Iraq","Maize and products",0.00550974225921297,"starch"
400,2514,"Jordan","Maize and products",0.0069811794622255,"starch"
422,2514,"Lebanon","Maize and products",0.00668791843863373,"starch"
788,2514,"Tunisia","Maize and products",0.000186565532600869,"starch"
776,2745,"Tonga","Honey",0.000291983541525429,"vegetal_products"
591,2514,"Panama","Maize and products",0.0748275378895265,"starch"
196,2514,"Cyprus","Maize and products",0.040150372730894,"starch"
634,2536,"Qatar","Sugar cane",2.8038868102049e-05,"vegetal_products"
428,2514,"Latvia","Maize and products",0.00388402050233733,"starch"
458,2514,"Malaysia","Maize and products",0.0177823297120252,"starch"
454,2514,"Malawi","Maize and products",0.426568911370739,"starch"
372,2514,"Ireland","Maize and products",0.0324941271018793,"starch"
584,2543,"Marshall Islands","Sweeteners, Other",0.017765107188208,"vegetal_products"
740,2514,"Suriname","Maize and products",0.00736566017394383,"starch"
376,2514,"Israel","Maize and products",0.0233042753447018,"starch"
600,2514,"Paraguay","Maize and products",0.252207758225944,"starch"
450,2514,"Madagascar","Maize and products",0.0285847271549849,"starch"
583,2551,"Micronesia (Federated States of)","Nuts and products",0.00049396437281961,"vegetal_products"
188,2514,"Costa Rica","Maize and products",0.0516488401893355,"starch"
499,2514,"Montenegro","Maize and products",0.011209250487601,"starch"
360,2514,"Indonesia","Maize and products",0.00190668615876869,"starch"
624,2516,"Guinea-Bissau","Oats",3.91412411687574e-06,"starch"
100,2514,"Bulgaria","Maize and products",0.0757680480011219,"starch"
388,2514,"Jamaica","Maize and products",0.039307876400449,"starch"
540,2514,"New Caledonia","Maize and products",0.00218193099169281,"starch"
152,2514,"Chile","Maize and products",0.0275362701831347,"starch"
231,2514,"Ethiopia","Maize and products",0.184253434004168,"starch"
332,2515,"Haiti","Rye and products",0,"starch"
512,2514,"Oman","Maize and products",0.0523884659249565,"starch"
266,2515,"Gabon","Rye and products",1.12618108241018e-05,"starch"
795,2514,"Turkmenistan","Maize and products",0.000106692462533164,"starch"
262,2516,"Djibouti","Oats",0.00110105349097623,"starch"
258,2515,"French Polynesia","Rye and products",0,"starch"
508,2514,"Mozambique","Maize and products",0.240375500858615,"starch"
480,2514,"Mauritius","Maize and products",0.0119889943203497,"starch"
364,2514,"Iran (Islamic Republic of)","Maize and products",0.00513799892856895,"starch"
608,2514,"Philippines","Maize and products",0.0641696844979304,"starch"
566,2514,"Nigeria","Maize and products",0.11536731543053,"starch"
807,2514,"North Macedonia","Maize and products",0.0291918120315136,"starch"
442,2514,"Luxembourg","Maize and products",0.000659035021759769,"starch"
218,2514,"Ecuador","Maize and products",0.0544137788557918,"starch"
462,2515,"Maldives","Rye and products",0,"starch"
170,2514,"Colombia","Maize and products",0.128755983159108,"starch"
132,2515,"Cabo Verde","Rye and products",0,"starch"
340,2514,"Honduras","Maize and products",0.279262421375794,"starch"
156,2514,"China, mainland","Maize and products",0.0168907899103413,"starch"
678,2515,"Sao Tome and Principe","Rye and products",8.81826438920291e-06,"starch"
440,2514,"Lithuania","Maize and products",0.00914118315248259,"starch"
144,2514,"Sri Lanka","Maize and products",0.0176556365675827,"starch"
276,2514,"Germany","Maize and products",0.0129155102121652,"starch"
