iso3_1,iso3_2,climate_similarity
ALA,SVK,86.4576757551278
ALA,SVN,41.947707049437
ALA,SWE,32.4280380684628
ALA,SWZ,0
ALA,SXM,0
ALA,SYC,0
ALA,SYR,0
ALA,TCA,0
ALA,TCD,0
ALA,TGO,0
ALA,THA,0
ALA,TJK,0
ALA,TKM,0
ALA,TLS,0
ALA,TON,0
ALA,TTO,0
ALA,TUN,0
ALA,TUR,8.28090104851664
ALA,TWN,0
ALA,TZA,0
ALA,UGA,0
ALA,UKR,62.039698218908
ALA,URY,0
ALA,USA,11.662712467928
ALA,UZB,0
ALA,VAT,0
ALA,VCT,0
ALA,VEN,0
ALA,VGB,0
ALA,VIR,0
ALA,VNM,0
ALA,VUT,0
ALA,WLF,0
ALA,WSM,0
ALA,YEM,0
ALA,ZAF,0
ALA,ZMB,0
ALA,ZWE,0
ALB,AND,27.2517296890618
ALB,ARE,0
ALB,ARG,19.5225683122668
ALB,ARM,22.5109764318344
ALB,ASM,0
ALB,ATA,0
ALB,ATF,0
ALB,ATG,0
ALB,AUS,9.52609678528531
ALB,AUT,27.9656227216997
ALB,AZE,27.0470469065558
ALB,BDI,7.84253436808963
ALB,BEL,6.1155736499835
ALB,BEN,0
ALB,BFA,0
ALB,BGD,0
ALB,BGR,36.7658575972038
ALB,BHR,0
ALB,BHS,0
ALB,BIH,41.2538789287252
ALB,BLM,0
ALB,BLR,20.451594818277
ALB,BLZ,0
ALB,BMU,12.4997762008147
ALB,BOL,2.4266933289294
ALB,BRA,8.21527458625742
ALB,BRB,0
ALB,BRN,0
ALB,BTN,0
ALB,BWA,0
ALB,CAF,0
ALB,CAN,20.8923367361016
ALB,CHE,28.2680886938121
ALB,CHL,15.5814873892461
ALB,CHN,12.8941148747707
ALB,CIV,0
ALB,CMR,1.53261844960952
ALB,COD,1.50776867496563
ALB,COG,0
ALB,COK,0
ALB,COL,7.49941404594094
ALB,COM,6.1155736499835
ALB,CPV,0
ALB,CRI,6.1155736499835
ALB,CUB,0.210828574739138
ALB,CUW,0
ALB,CYM,0
ALB,CYP,51.0311393492778
ALB,CZE,23.4721330407859
ALB,DEU,25.6713890975304
ALB,DJI,0
ALB,DMA,0
ALB,DNK,6.1155736499835
ALB,DOM,6.1155736499835
ALB,DZA,2.91682447370583
ALB,ECU,9.96417744873106
ALB,EGY,0
ALB,ERI,0
ALB,ESH,0
ALB,ESP,38.7028646994377
ALB,EST,20.451594818277
ALB,ETH,9.49329404596598
ALB,FIN,21.1361560390783
ALB,FJI,0
ALB,FLK,0
ALB,FRO,0
ALB,FSM,0
ALB,GAB,0
ALB,GBR,6.1155736499835
ALB,GEO,34.9137221246126
ALB,GGY,6.1155736499835
ALB,GHA,0
ALB,GIN,0
ALB,GMB,0
ALB,GNB,0
ALB,GNQ,0.463996168787613
ALB,GRC,71.3592126019465
ALB,GRD,0
ALB,GRL,0.0428568364473579
ALB,GTM,6.1155736499835
ALB,GUM,0
ALB,GUY,0.0758862178829447
ALB,HKG,0
ALB,HMD,0
ALB,HND,2.00434001880785
ALB,HRV,37.9047669509261
ALB,HTI,2.38958906170907
ALB,HUN,37.0607066808905
ALB,IDN,3.41723058850265
ALB,IMN,6.1155736499835
ALB,IND,0.798286736616367
ALB,IOT,0
ALB,IRL,6.1155736499835
ALB,IRN,7.54010744619405
ALB,IRQ,10.9176230533021
ALB,ISL,0.684561220801279
ALB,ISR,35.1132890696355
ALB,ITA,69.2695591515466
ALB,JAM,0
ALB,JEY,6.1155736499835
ALB,JOR,2.19788091688383
ALB,JPN,33.2238114885938
ALB,KAZ,10.0535926253383
ALB,KEN,10.5836685991503
ALB,KGZ,8.02775437875774
ALB,KHM,0
ALB,KIR,0
ALB,KNA,0
ALB,KOR,14.5495319933581
ALB,KWT,0
ALB,LAO,0.160051151060678
ALB,LBN,60.2484941101235
ALB,LBR,0
ALB,LBY,0.431421913492461
ALB,LCA,0
ALB,LIE,6.89291107146925
ALB,LKA,1.11384165811868
ALB,LSO,6.1155736499835
ALB,LTU,20.451594818277
ALB,LUX,6.1155736499835
ALB,LVA,20.451594818277
ALB,MAC,0
ALB,MAF,0
ALB,MAR,19.2701845562013
ALB,MCO,51.0311393492778
ALB,MDA,20.451594818277
ALB,MDG,5.37181711504903
ALB,MEX,2.78575242909269
ALB,MKD,39.2645369036549
ALB,MLI,0
ALB,MLT,51.0311393492778
ALB,MMR,0
ALB,MNE,47.6342303639521
ALB,MNG,0.0748456829638196
ALB,MNP,0
ALB,MOZ,0
ALB,MRT,0
ALB,MSR,0
ALB,MUS,0
ALB,MWI,0
ALB,MYS,0.289136663485536
ALB,NAM,0
ALB,NCL,11.0444625228549
ALB,NER,0
ALB,NFK,12.4997762008147
ALB,NGA,0.252789242774412
ALB,NIC,0
ALB,NIU,0
ALB,NLD,6.1155736499835
ALB,NPL,0
ALB,NRU,0
ALB,NZL,6.39216925393528
ALB,OMN,0
ALB,PAK,5.75482520849147
ALB,PAN,2.64880361255144
ALB,PCN,0
ALB,PER,6.34247276563137
ALB,PHL,0.417196272337252
ALB,PLW,0
ALB,PNG,6.1155736499835
ALB,POL,26.6801880145012
ALB,PRI,0
ALB,PRK,0.413947672012751
ALB,PRT,60.1872210981269
ALB,PRY,12.4997762008147
ALB,PSE,51.0311393492778
ALB,PYF,0
ALB,QAT,0
ALB,ROU,33.4279310398653
ALB,RUS,16.121020290886
ALB,RWA,8.76830933320917
ALB,SAU,0
ALB,SDN,0
ALB,SEN,0
ALB,SGP,0
ALB,SGS,0
ALB,SHN,0
ALB,SLB,0
ALB,SLE,0
ALB,SLV,0
ALB,SMR,12.4997762008147
ALB,SOM,0
ALB,SPM,0.684561220801279
ALB,SRB,37.3821496595409
ALB,SSD,0.0872467472257188
ALB,STP,0
ALB,SUR,0
ALB,SVK,29.6362204711148
ALB,SVN,39.7515058898765
ALB,SWE,24.3003880694944
ALB,SWZ,0
ALB,SXM,0
ALB,SYC,0
ALB,SYR,16.6515684060146
ALB,TCA,0
ALB,TCD,0
ALB,TGO,0
ALB,THA,0
ALB,TJK,4.30386108972472
ALB,TKM,0.740668213837532
ALB,TLS,0
ALB,TON,0
ALB,TTO,0
ALB,TUN,9.29176920232071
ALB,TUR,50.2077073540652
ALB,TWN,18.6153498507982
ALB,TZA,0.416443322341089
ALB,UGA,2.49097417251161
ALB,UKR,20.9172083532216
ALB,URY,14.6654216679716
ALB,USA,29.7893743474355
ALB,UZB,7.25039295137203
ALB,VAT,51.0311393492778
ALB,VCT,0
ALB,VEN,1.80351133940552
ALB,VGB,0
ALB,VIR,0
ALB,VNM,0.112581597819922
ALB,VUT,0
ALB,WLF,0
ALB,WSM,0
ALB,YEM,0
ALB,ZAF,10.0247526675199
ALB,ZMB,0
ALB,ZWE,0
AND,ARE,0
AND,ARG,3.73209241511094
AND,ARM,30.4326095083949
AND,ASM,0
AND,ATA,0
AND,ATF,0
AND,ATG,0
AND,AUS,4.31130213709284
AND,AUT,48.8046083187295
AND,AZE,20.7280334373113
AND,BDI,0
AND,BEL,8.84082538133274
AND,BEN,0
AND,BFA,0
AND,BGD,0
AND,BGR,21.4445641329657
AND,BHR,0
AND,BHS,0
AND,BIH,29.4923209514496
AND,BLM,0
AND,BLR,20.6192208067879
AND,BLZ,0
AND,BMU,0
AND,BOL,2.40499865458978
AND,BRA,1.84741345462122
AND,BRB,0
AND,BRN,0
AND,BTN,0
AND,BWA,0
AND,CAF,0
AND,CAN,64.091745627112
AND,CHE,50.0750208759055
AND,CHL,8.94320313447395
AND,CHN,0.394338673956053
AND,CIV,0
AND,CMR,0.026385489408638
AND,COD,0.553957029061317
AND,COG,0
AND,COK,0
AND,COL,8.71245473501057
AND,COM,7.65089208832656
AND,CPV,0
AND,CRI,8.50316902897853
AND,CUB,0.210828574739138
AND,CUW,0
AND,CYM,0
AND,CYP,0
AND,CZE,23.6397590292968
AND,DEU,28.3966408288797
AND,DJI,0
AND,DMA,0
AND,DNK,8.84082538133274
AND,DOM,8.84082538133274
AND,DZA,0
AND,ECU,8.84082538133274
AND,EGY,0
AND,ERI,0
AND,ESH,0
AND,ESP,9.7806804294942
AND,EST,20.6192208067879
AND,ETH,1.20839924132124
AND,FIN,91.1591746186673
AND,FJI,0
AND,FLK,0
AND,FRO,0
AND,FSM,0
AND,GAB,0
AND,GBR,8.84082538133274
AND,GEO,33.3479766509015
AND,GGY,8.84082538133274
AND,GHA,0
AND,GIN,0
AND,GMB,0
AND,GNB,0
AND,GNQ,0.463996168787613
AND,GRC,4.91319430299548
AND,GRD,0
AND,GRL,0.0428568364473579
AND,GTM,7.0662895855345
AND,GUM,0
AND,GUY,0.0758862178829447
AND,HKG,0
AND,HMD,0
AND,HND,1.26589164581514
AND,HRV,17.462649255742
AND,HTI,2.38958906170907
AND,HUN,24.5609304800759
AND,IDN,3.41723058850265
AND,IMN,8.84082538133274
AND,IND,0.6165708702139
AND,IOT,0
AND,IRL,8.84082538133274
AND,IRN,0.441104993719872
AND,IRQ,0
AND,ISL,15.7761466926323
AND,ISR,0
AND,ITA,20.8149748395432
AND,JAM,0
AND,JEY,8.84082538133274
AND,JOR,0
AND,JPN,20.89166127629
AND,KAZ,10.8988186047907
AND,KEN,5.80245800451029
AND,KGZ,18.8234725111534
AND,KHM,0
AND,KIR,0
AND,KNA,0
AND,KOR,2.04975579254337
AND,KWT,0
AND,LAO,0
AND,LBN,0
AND,LBR,0
AND,LBY,0
AND,LCA,0
AND,LIE,33.709521486386
AND,LKA,1.11384165811868
AND,LSO,8.84082538133274
AND,LTU,20.6192208067879
AND,LUX,8.84082538133274
AND,LVA,20.6192208067879
AND,MAC,0
AND,MAF,0
AND,MAR,0
AND,MCO,0
AND,MDA,20.6192208067879
AND,MDG,1.39196720864409
AND,MEX,0.784870984380455
AND,MKD,23.0567128984284
AND,MLI,0
AND,MLT,0
AND,MMR,0
AND,MNE,32.8481336655497
AND,MNG,0.0748456829638196
AND,MNP,0
AND,MOZ,0
AND,MRT,0
AND,MSR,0
AND,MUS,0
AND,MWI,0
AND,MYS,0.289136663485536
AND,NAM,0
AND,NCL,2.40437840354532
AND,NER,0
AND,NFK,0
AND,NGA,0
AND,NIC,0
AND,NIU,0
AND,NLD,8.84082538133274
AND,NPL,0
AND,NRU,0
AND,NZL,9.11742098528452
AND,OMN,0
AND,PAK,2.25843052090342
AND,PAN,2.64880361255144
AND,PCN,0
AND,PER,5.99539677007252
AND,PHL,0.417196272337252
AND,PLW,0
AND,PNG,8.84082538133274
AND,POL,29.5730657343613
AND,PRI,0
AND,PRK,0.413947672012751
AND,PRT,1.2757011641861
AND,PRY,0
AND,PSE,0
AND,PYF,0
AND,QAT,0
AND,ROU,23.7297738441233
AND,RUS,67.5375982426098
AND,RWA,0.925774965119538
AND,SAU,0
AND,SDN,0
AND,SEN,0
AND,SGP,0
AND,SGS,0
AND,SHN,0
AND,SLB,0
AND,SLE,0
AND,SLV,0
AND,SMR,0
AND,SOM,0
AND,SPM,70.5399538118794
AND,SRB,25.0499994472371
AND,SSD,0
AND,STP,0
AND,SUR,0
AND,SVK,26.1332343830453
AND,SVN,31.3713969979884
AND,SWE,86.3190654865058
AND,SWZ,0
AND,SXM,0
AND,SYC,0
AND,SYR,0
AND,TCA,0
AND,TCD,0
AND,TGO,0
AND,THA,0
AND,TJK,0
AND,TKM,0
AND,TLS,0
AND,TON,0
AND,TTO,0
AND,TUN,0
AND,TUR,11.3949191771219
AND,TWN,8.84082538133274
AND,TZA,0.377497854256546
AND,UGA,1.15188215962812
AND,UKR,21.0848343417325
AND,URY,2.16564546715689
AND,USA,29.7433183939033
AND,UZB,0
AND,VAT,0
AND,VCT,0
AND,VEN,1.77669076559308
AND,VGB,0
AND,VIR,0
AND,VNM,0
AND,VUT,0
AND,WLF,0
AND,WSM,0
AND,YEM,0
AND,ZAF,5.72468636455651
AND,ZMB,0
AND,ZWE,0
ARE,ARG,1.8208330680596
ARE,ARM,0
ARE,ASM,0
ARE,ATA,0
ARE,ATF,0
ARE,ATG,0
ARE,AUS,48.8842852639643
ARE,AUT,0
ARE,AZE,0
ARE,BDI,0
ARE,BEL,0
ARE,BEN,0
ARE,BFA,3.30399326688189
ARE,BGD,0
ARE,BGR,0
ARE,BHR,100
ARE,BHS,0
ARE,BIH,0
ARE,BLM,0
ARE,BLR,0
ARE,BLZ,0
ARE,BMU,0
ARE,BOL,0
ARE,BRA,0.0622702022611113
ARE,BRB,0
ARE,BRN,0
ARE,BTN,0
ARE,BWA,26.9885543785301
ARE,CAF,0
ARE,CAN,0
ARE,CHE,0
ARE,CHL,2.89778064336044
ARE,CHN,0
ARE,CIV,0
ARE,CMR,0.536589074189379
ARE,COD,0
ARE,COG,0
ARE,COK,0
ARE,COL,0.587522135007494
ARE,COM,0
ARE,CPV,95.7871801147027
ARE,CRI,0
ARE,CUB,0
ARE,CUW,0
ARE,CYM,0
ARE,CYP,0
ARE,CZE,0
ARE,DEU,0
ARE,DJI,100
ARE,DMA,0
ARE,DNK,0
ARE,DOM,0
ARE,DZA,88.2374573162422
ARE,ECU,0.557913622762096
ARE,EGY,99.5077193645408
ARE,ERI,71.5302909336518
ARE,ESH,100
ARE,ESP,1.54085113472373
ARE,EST,0
ARE,ETH,25.5660755848687
ARE,FIN,0
ARE,FJI,0
ARE,FLK,0
ARE,FRO,0
ARE,FSM,0
ARE,GAB,0
ARE,GBR,0
ARE,GEO,0
ARE,GGY,0
ARE,GHA,0
ARE,GIN,0
ARE,GMB,0
ARE,GNB,0
ARE,GNQ,0
ARE,GRC,0
ARE,GRD,0
ARE,GRL,0
ARE,GTM,0
ARE,GUM,0
ARE,GUY,0
ARE,HKG,0
ARE,HMD,0
ARE,HND,0
ARE,HRV,0
ARE,HTI,0
ARE,HUN,0
ARE,IDN,0
ARE,IMN,0
ARE,IND,6.19080356331171
ARE,IOT,0
ARE,IRL,0
ARE,IRN,43.2144386840258
ARE,IRQ,78.0543828013219
ARE,ISL,0
ARE,ISR,44.181244644289
ARE,ITA,0
ARE,JAM,0
ARE,JEY,0
ARE,JOR,79.8440757686486
ARE,JPN,0
ARE,KAZ,0
ARE,KEN,37.1417351330293
ARE,KGZ,0
ARE,KHM,0
ARE,KIR,0
ARE,KNA,0
ARE,KOR,0
ARE,KWT,100
ARE,LAO,0
ARE,LBN,0
ARE,LBR,0
ARE,LBY,97.7824153008115
ARE,LCA,0
ARE,LIE,0
ARE,LKA,0
ARE,LSO,0
ARE,LTU,0
ARE,LUX,0
ARE,LVA,0
ARE,MAC,0
ARE,MAF,0
ARE,MAR,53.8106798174159
ARE,MCO,0
ARE,MDA,0
ARE,MDG,0.0429475730313133
ARE,MEX,20.9806550976305
ARE,MKD,0
ARE,MLI,70.8844443490568
ARE,MLT,0
ARE,MMR,0
ARE,MNE,0
ARE,MNG,0
ARE,MNP,0
ARE,MOZ,0
ARE,MRT,99.2656243749593
ARE,MSR,0
ARE,MUS,0
ARE,MWI,0
ARE,MYS,0
ARE,NAM,59.6112156835406
ARE,NCL,0
ARE,NER,93.3826695276773
ARE,NFK,0
ARE,NGA,2.85344853566233
ARE,NIC,0
ARE,NIU,0
ARE,NLD,0
ARE,NPL,0
ARE,NRU,0
ARE,NZL,0
ARE,OMN,99.9629156267659
ARE,PAK,66.5603652019626
ARE,PAN,0
ARE,PCN,0
ARE,PER,9.14501448915384
ARE,PHL,0
ARE,PLW,0
ARE,PNG,0
ARE,POL,0
ARE,PRI,0
ARE,PRK,0
ARE,PRT,0
ARE,PRY,0
ARE,PSE,0
ARE,PYF,0
ARE,QAT,100
ARE,ROU,0
ARE,RUS,0
ARE,RWA,0
ARE,SAU,99.8222587047914
ARE,SDN,75.1321641446619
ARE,SEN,22.0634447920331
ARE,SGP,0
ARE,SGS,0
ARE,SHN,100
ARE,SLB,0
ARE,SLE,0
ARE,SLV,0
ARE,SMR,0
ARE,SOM,67.8253025541219
ARE,SPM,0
ARE,SRB,0
ARE,SSD,0
ARE,STP,0
ARE,SUR,0
ARE,SVK,0
ARE,SVN,0
ARE,SWE,0
ARE,SWZ,0
ARE,SXM,0
ARE,SYC,0
ARE,SYR,45.2319489754236
ARE,TCA,0
ARE,TCD,67.2890497083236
ARE,TGO,0
ARE,THA,0
ARE,TJK,1.20111089630945
ARE,TKM,19.0184810068013
ARE,TLS,0
ARE,TON,0
ARE,TTO,0
ARE,TUN,73.3141398926878
ARE,TUR,0
ARE,TWN,0
ARE,TZA,0.0259636453896955
ARE,UGA,0
ARE,UKR,0
ARE,URY,0
ARE,USA,2.39647690396781
ARE,UZB,0.414019878168425
ARE,VAT,0
ARE,VCT,0
ARE,VEN,0.239414422137636
ARE,VGB,0
ARE,VIR,0
ARE,VNM,0
ARE,VUT,0
ARE,WLF,0
ARE,WSM,0
ARE,YEM,96.6485243071355
ARE,ZAF,20.5569571577023
ARE,ZMB,0
ARE,ZWE,2.02695110139593
ARG,ARM,15.6061545938148
ARG,ASM,0
ARG,ATA,0.190513944896357
ARG,ATF,3.83299257319939
ARG,ATG,1.20091350910113e-05
ARG,AUS,28.2814313330004
ARG,AUT,8.27897802094824
ARG,AZE,34.7386112202579
ARG,BDI,5.13510176539816
ARG,BEL,3.66334898713972
ARG,BEN,4.11580641285493
ARG,BFA,10.6581066977301
ARG,BGD,8.3288143985982
ARG,BGR,25.8793888182666
ARG,BHR,1.8208330680596
ARG,BHS,2.0271662872447
ARG,BIH,27.3702834499274
ARG,BLM,1.20091350910113e-05
ARG,BLR,0
ARG,BLZ,1.20091350910113e-05
ARG,BMU,23.6746596994587
ARG,BOL,32.4295518691136
ARG,BRA,16.479139843729
ARG,BRB,1.20091350910113e-05
ARG,BRN,0
ARG,BTN,14.3421017088234
ARG,BWA,10.6580946885951
ARG,CAF,1.83068283087927
ARG,CAN,6.37460072898181
ARG,CHE,8.58144399306057
ARG,CHL,48.1500025603757
ARG,CHN,58.9019220781105
ARG,CIV,1.20091350910113e-05
ARG,CMR,6.82438326352717
ARG,COD,3.20039682320497
ARG,COG,1.20091350910113e-05
ARG,COK,0
ARG,COL,7.70009439914549
ARG,COM,3.66334898713972
ARG,CPV,6.03365295335688
ARG,CRI,5.78428783379155
ARG,CUB,0.260279876457289
ARG,CUW,4.39216821490952
ARG,CYM,1.20091350910113e-05
ARG,CYP,8.83726162053545
ARG,CZE,2.67915597726254
ARG,DEU,3.73209241511094
ARG,DJI,1.8208330680596
ARG,DMA,0
ARG,DNK,3.66334898713972
ARG,DOM,8.69185629040759
ARG,DZA,10.6665512781115
ARG,ECU,17.5531472834874
ARG,EGY,2.31311370351882
ARG,ERI,12.4821642217914
ARG,ESH,1.8208330680596
ARG,ESP,27.5092072035463
ARG,EST,0
ARG,ETH,17.7074572258835
ARG,FIN,0.132428816676016
ARG,FJI,0
ARG,FLK,3.89876637753844
ARG,FRO,3.89876637753844
ARG,FSM,0
ARG,GAB,1.20091350910113e-05
ARG,GBR,3.75935792535392
ARG,GEO,33.0693036478808
ARG,GGY,3.66334898713972
ARG,GHA,1.20091350910113e-05
ARG,GIN,1.20091350910113e-05
ARG,GMB,8.83727362967054
ARG,GNB,1.20091350910113e-05
ARG,GNQ,0.464008177922704
ARG,GRC,26.8130577439996
ARG,GRD,0
ARG,GRL,3.96611922521323
ARG,GTM,5.89399904533394
ARG,GUM,0
ARG,GUY,0.0758982270180357
ARG,HKG,8.32880238946311
ARG,HMD,3.89237248184357
ARG,HND,4.12527886545968
ARG,HRV,27.3380086865984
ARG,HTI,5.0853869990295
ARG,HUN,27.3380086865984
ARG,IDN,3.85279921674349
ARG,IMN,3.66334898713972
ARG,IND,25.2900321714617
ARG,IOT,0
ARG,IRL,3.66334898713972
ARG,IRN,36.1927526120357
ARG,IRQ,10.7794340721045
ARG,ISL,4.33560224680784
ARG,ISR,13.1066206062683
ARG,ITA,39.4917819927189
ARG,JAM,1.20091350910113e-05
ARG,JEY,3.66334898713972
ARG,JOR,19.7788763825272
ARG,JPN,23.7434031274299
ARG,KAZ,44.0757231552734
ARG,KEN,18.2014638799355
ARG,KGZ,21.6026595767987
ARG,KHM,1.20091350910113e-05
ARG,KIR,5.85445655306067
ARG,KNA,1.20091350910113e-05
ARG,KOR,23.2745729812903
ARG,KWT,1.8208330680596
ARG,LAO,10.6097923871756
ARG,LBN,3.29069969634118
ARG,LBR,1.20091350910113e-05
ARG,LBY,3.60699585375561
ARG,LCA,0
ARG,LIE,3.73209241511094
ARG,LKA,1.11385366725378
ARG,LSO,8.05403262757273
ARG,LTU,0
ARG,LUX,3.66334898713972
ARG,LVA,0
ARG,MAC,8.32880238946311
ARG,MAF,1.20091350910113e-05
ARG,MAR,30.0155535413392
ARG,MCO,0
ARG,MDA,4.69693744777073
ARG,MDG,24.7017675447307
ARG,MEX,34.1053250134323
ARG,MKD,40.7357787514906
ARG,MLI,10.6581066977301
ARG,MLT,0
ARG,MMR,11.6676989011982
ARG,MNE,15.9610780448442
ARG,MNG,45.5070620122032
ARG,MNP,0
ARG,MOZ,17.7032139091874
ARG,MRT,2.55520869310031
ARG,MSR,1.20091350910113e-05
ARG,MUS,0
ARG,MWI,11.7638233117866
ARG,MYS,0.289136663485536
ARG,NAM,13.9011294763493
ARG,NCL,11.04447453199
ARG,NER,8.43815530416983
ARG,NFK,23.6746596994587
ARG,NGA,10.774501126428
ARG,NIC,1.20091350910113e-05
ARG,NIU,0
ARG,NLD,4.04642599956976
ARG,NPL,14.6906259558973
ARG,NRU,0
ARG,NZL,8.14947555005896
ARG,OMN,1.8579174412937
ARG,PAK,28.2166756344868
ARG,PAN,3.14358645002162
ARG,PCN,0
ARG,PER,17.966040962803
ARG,PHL,1.75223635295155
ARG,PLW,0
ARG,PNG,3.90172348281526
ARG,POL,3.73209241511094
ARG,PRI,1.20091350910113e-05
ARG,PRK,0
ARG,PRT,4.32771029950589
ARG,PRY,32.9992877369856
ARG,PSE,8.83726162053545
ARG,PYF,0
ARG,QAT,1.8208330680596
ARG,ROU,22.3186502480146
ARG,RUS,7.38962713209881
ARG,RWA,4.99209707490309
ARG,SAU,1.99857436326825
ARG,SDN,10.7069764721439
ARG,SEN,10.6581066977301
ARG,SGP,0
ARG,SGS,3.89237248184357
ARG,SHN,1.8208330680596
ARG,SLB,0
ARG,SLE,1.20091350910113e-05
ARG,SLV,1.19053882719429
ARG,SMR,23.6746596994587
ARG,SOM,10.6581066977301
ARG,SPM,0.0687434279712113
ARG,SRB,27.3380086865984
ARG,SSD,4.17172946223878
ARG,STP,1.20091350910113e-05
ARG,SUR,0
ARG,SVK,8.73760161177123
ARG,SVN,18.9364656140064
ARG,SWE,5.10509271020665
ARG,SWZ,19.2869908475153
ARG,SXM,1.20091350910113e-05
ARG,SYC,0
ARG,SYR,22.924061352088
ARG,TCA,1.20091350910113e-05
ARG,TCD,11.2665900493615
ARG,TGO,1.20091350910113e-05
ARG,THA,2.01281591262717
ARG,TJK,27.3276893683922
ARG,TKM,43.4739311513816
ARG,TLS,2.12093884665183
ARG,TON,0
ARG,TTO,1.20091350910113e-05
ARG,TUN,19.2149239730511
ARG,TUR,23.1096758395246
ARG,TWN,37.7877499227133
ARG,TZA,14.2852288482307
ARG,UGA,3.14644467976736
ARG,UKR,13.5789846219349
ARG,URY,25.8403051666156
ARG,USA,48.9197279137274
ARG,UZB,45.6553238236106
ARG,VAT,0
ARG,VCT,0
ARG,VEN,5.26519130141563
ARG,VGB,1.20091350910113e-05
ARG,VIR,1.20091350910113e-05
ARG,VNM,10.5623228339349
ARG,VUT,0
ARG,WLF,0
ARG,WSM,0
ARG,YEM,5.17230876092413
ARG,ZAF,49.1035475657752
ARG,ZMB,15.8790859816276
ARG,ZWE,21.10783592471
ARM,ASM,0
ARM,ATA,0
ARM,ATF,0
ARM,ATG,0
ARM,AUS,6.02986979876123
ARM,AUT,74.0347984129031
ARM,AZE,44.4499152975491
ARM,BDI,0
ARM,BEL,0
ARM,BEN,0
ARM,BFA,0
ARM,BGD,0
ARM,BGR,29.6533929440222
ARM,BHR,0
ARM,BHS,0
ARM,BIH,43.6450359834379
ARM,BLM,0
ARM,BLR,64.2214097112962
ARM,BLZ,0
ARM,BMU,0
ARM,BOL,9.54188876972319
ARM,BRA,0
ARM,BRB,0
ARM,BRN,0
ARM,BTN,0
ARM,BWA,0
ARM,CAF,0
ARM,CAN,30.6117608680686
ARM,CHE,32.6128303294825
ARM,CHL,7.16119119483292
ARM,CHN,11.5723807534139
ARM,CIV,0
ARM,CMR,0
ARM,COD,0
ARM,COG,0
ARM,COK,0
ARM,COL,0
ARM,COM,0
ARM,CPV,3.13756338357821
ARM,CRI,0
ARM,CUB,0
ARM,CUW,0
ARM,CYM,0
ARM,CYP,0
ARM,CZE,64.6315353845137
ARM,DEU,19.5558154475469
ARM,DJI,0
ARM,DMA,0
ARM,DNK,0
ARM,DOM,0
ARM,DZA,4.0881170525925
ARM,ECU,0
ARM,EGY,0.0132560947339005
ARM,ERI,1.82405752406124
ARM,ESH,0
ARM,ESP,22.8327987560624
ARM,EST,64.2214097112962
ARM,ETH,0.29586893083502
ARM,FIN,34.1954946961984
ARM,FJI,0
ARM,FLK,0
ARM,FRO,0
ARM,FSM,0
ARM,GAB,0
ARM,GBR,0
ARM,GEO,62.0604018198974
ARM,GGY,0
ARM,GHA,0
ARM,GIN,0
ARM,GMB,0
ARM,GNB,0
ARM,GNQ,0
ARM,GRC,23.2325842494618
ARM,GRD,0
ARM,GRL,0.07374674336966
ARM,GTM,0
ARM,GUM,0
ARM,GUY,0
ARM,HKG,0
ARM,HMD,0
ARM,HND,0
ARM,HRV,8.62182387440927
ARM,HTI,0
ARM,HUN,19.3527096556464
ARM,IDN,0
ARM,IMN,0
ARM,IND,0.901173961924697
ARM,IOT,0
ARM,IRL,0
ARM,IRN,24.8008068039341
ARM,IRQ,0.121339383509465
ARM,ISL,10.0469257352337
ARM,ISR,0.0132560947339005
ARM,ITA,19.3885771031344
ARM,JAM,0
ARM,JEY,0
ARM,JOR,5.15670376015745
ARM,JPN,32.5718474028054
ARM,KAZ,32.7969792885792
ARM,KEN,0
ARM,KGZ,41.7469630539042
ARM,KHM,0
ARM,KIR,0
ARM,KNA,0
ARM,KOR,2.04975579254337
ARM,KWT,0
ARM,LAO,0
ARM,LBN,4.00651752200993
ARM,LBR,0
ARM,LBY,0.155268066561312
ARM,LCA,0
ARM,LIE,9.90616490229141
ARM,LKA,0
ARM,LSO,1.91166878351125
ARM,LTU,64.2214097112962
ARM,LUX,0
ARM,LVA,64.2214097112962
ARM,MAC,0
ARM,MAF,0
ARM,MAR,7.96096028074877
ARM,MCO,0
ARM,MDA,35.1851536561818
ARM,MDG,0
ARM,MEX,12.03622917585
ARM,MKD,65.8809259289576
ARM,MLI,0
ARM,MLT,0
ARM,MMR,0
ARM,MNE,63.8025691029488
ARM,MNG,21.799992714424
ARM,MNP,0
ARM,MOZ,0
ARM,MRT,0
ARM,MSR,0
ARM,MUS,0
ARM,MWI,0
ARM,MYS,0
ARM,NAM,0.235189996442761
ARM,NCL,0
ARM,NER,0
ARM,NFK,0
ARM,NGA,0
ARM,NIC,0
ARM,NIU,0
ARM,NLD,0
ARM,NPL,0.348524247073873
ARM,NRU,0
ARM,NZL,0.795212361361359
ARM,OMN,0.0132560947339005
ARM,PAK,6.62363621739686
ARM,PAN,0
ARM,PCN,0
ARM,PER,2.01192980164925
ARM,PHL,0
ARM,PLW,0
ARM,PNG,0
ARM,POL,64.3344292575368
ARM,PRI,0
ARM,PRK,0.413947672012751
ARM,PRT,0
ARM,PRY,0
ARM,PSE,0
ARM,PYF,0
ARM,QAT,0
ARM,ROU,64.1794733293796
ARM,RUS,27.5173634293151
ARM,RWA,0
ARM,SAU,0.0132560947339005
ARM,SDN,0.00428942618243316
ARM,SEN,0
